ID,Título,Esfera,Status de Funcionamento,Tipo,Temática,Estado,Município,Site Oficial,Link no MuseusBR
80239,Instituto Cultural Engenho Central - Museu da Cana,PRIVADA – Fundação,Aberto,Clássico/Tradicional,História,SP,Pontal,http://www.engenhocentral.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80239
80240,Centro Sebrae de Referência do Artesanato Brasileiro - Crab,PRIVADA – Empresa,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",RJ,Rio de Janeiro,http://www.crab.sebrae.com.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80240
80241,Museu Histórico do Parecis,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MT,Campo Novo do Parecis,http://www.camponovodoparecis.mt.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80241
80242,Museu Histórico de Regência,PRIVADA – Fundação,Aberto,Clássico/Tradicional,História,ES,Linhares,http://www.projetotamar.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80242
80243,Centro Histórico-cultural Santa Casa,PRIVADA – Organização Religiosa,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",RS,Porto Alegre,http://www.chcsantacasa.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80243
80244,Museu da Língua Portuguesa,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",SP,São Paulo,http://www.museudalinguaportuguesa.org.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80244
80245,Parque Histórico Castro Alves,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,BA,Cabaceiras do Paraguaçu,http://www.dimusbahia.wordpress.com,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80245
80246,Parque Newton Freire Maia,PÚBLICA – Estadual/Distrital,Aberto,"Jardim zoológico, botânico, herbário, oceanário ou planetário","Ciências exatas, da terra, biológicas e da saúde",PR,Pinhais,http://www.pnfm.pr.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80246
80247,Parque Estadual Sete Passagens,PÚBLICA – Estadual/Distrital,Aberto,Unidade de conservação da natureza,"Ciências exatas, da terra, biológicas e da saúde",BA,Miguel Calmon,http://www.setepassagens.com,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80247
80248,Museu Paleontológico Arqueológico Walter Ilha,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",RS,São Pedro do Sul,https://www.facebook.com/Museus-Fernando-Ferrari-e-Walter-Ilha-2003045566626706/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80248
80249,Museu Municipal - Fundação Casa da Cultura de Marabá,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,PA,Marabá,http://casadaculturademaraba.org/acervo-historico/salao-de-exposicao/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80249
80250,Casa Museu Máximo Rebouças,- NÃO INFORMADA -,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,RN,Areia Branca (Rio Grande do Norte),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80250
80251,Museu da Corrupção - Virtual,PRIVADA – Não informada,Aberto,Virtual,História,SP,São Paulo,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80251
80252,Museu Virtual de Instrumentos Musicais,PÚBLICA – Federal,Aberto,Virtual,"Artes, arquitetura e linguística",RJ,Rio de Janeiro,http://www.mvim.com.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80252
80253,Museu Histórico Municipal Cornélio Ramos,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,GO,Catalão,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80253
80254,Museu do Automóvel de Pomerode,PARTICULAR,Aberto,Clássico/Tradicional,Meios de comunicação e transporte,SC,Pomerode,http://www.museupomerode.com.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80254
80255,Museu Interativo do Semiárido da Universidade Federal de Campina Grande,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",PB,Campina Grande,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80255
80256,Parque Zoológico Municipal Quinzinho de Barros,PÚBLICA – Municipal,Aberto,"Jardim zoológico, botânico, herbário, oceanário ou planetário","Ciências exatas, da terra, biológicas e da saúde",SP,Sorocaba,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80256
80257,Espaço Cultural Casa das Onze Janelas - Museu de Arte Contemporânea,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",PA,Belém (Pará),http://www.secult.pa.gov.br/content/museu-de-arte-contempor%C3%A2nea-espa%C3%A7o-cultural-casa-das-onze-janelas,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80257
80259,Museu da Polícia Civil do Rio Grande do Sul,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,RS,Porto Alegre,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80259
80260,Acervo Histórico do Sistema Penitenciário do Paraná,PÚBLICA – Estadual/Distrital,Fechado,Clássico/Tradicional,Defesa e segurança pública,PR,Curitiba,http://www.espen.pr.gov.br/acervo,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80260
80261,Museu Guiomar Britto,PRIVADA – Não informada,Aberto,Clássico/Tradicional,História,AL,Olho d'Água do Casado,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80261
80262,Centro de Estudos e Pesquisas Arqueológicas do Amapá da Universidade Federal do Amapá,PÚBLICA – Federal,Aberto,Clássico/Tradicional,Antropologia e arqueologia,AP,Macapá,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80262
80263,Museu Centro Cultural João Fona,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,PA,Santarém,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80263
80264,Museu das Tartarugas Marinhas - Ecoassoaciados,PRIVADA – Associação,Aberto,"Jardim zoológico, botânico, herbário, oceanário ou planetário","Ciências exatas, da terra, biológicas e da saúde",PE,Ipojuca,https://www.ecoassociados.org.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80264
80265,Centro de Documentação Histórica da Fundação Romi,PRIVADA – Fundação,Fechado,Clássico/Tradicional,História,SP,Santa Bárbara d'Oeste,https://fundacaoromi.org.br/cedoc,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80265
80266,Casa da Memória,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PR,Itaipulândia,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80266
80267,Museu de Arqueologia e Etnologia MAE - Universidade Federal do Paraná,PÚBLICA – Federal,Aberto,Clássico/Tradicional,Antropologia e arqueologia,PR,Paranaguá,http://www.mae.ufpr.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80267
80268,Centro de Memória Juiz Paulo Fleury da Silva e Souza,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,GO,Goiânia,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80268
80269,Museu Leasowe Castle House,PARTICULAR,Aberto,Clássico/Tradicional,História,SP,São Paulo,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80269
80270,Instituto Bruno Segalla,PRIVADA – Associação,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",RS,Caxias do Sul,https://www.brunosegalla.org.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80270
80271,Museu da Estrada de Ferro Madeira Mamoré,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,Antropologia e arqueologia,RO,Porto Velho,http://www.portovelho.ro.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80271
80272,Espaço Cultural Joaquim Nobre de Lacerda - Casa da Cultura de Jaboatão,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",PE,Jaboatão dos Guararapes,http://www.jaboatao.pe.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80272
80273,Fortaleza de Santa Cruz de Anhatomirim - Universidade Federal de Santa Catarina,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,SC,Governador Celso Ramos,http://www.fortalezas.ufsc.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80273
80274,Centro de Documentação e Memória de Alagoinhas,PRIVADA – Não informada,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,BA,Alagoinhas,http://www.figam.com.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80274
80275,Museu da Cidade de Triunfo,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,História,PE,Triunfo (Pernambuco),,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80275
80276,Memorial Padre Victor,PRIVADA – Associação,Aberto,Clássico/Tradicional,História,MG,Três Pontas,http://padrevictor.com.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80276
80277,Memorial Alemão - Bosque Alemão,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,PR,Curitiba,http://www.curitiba.pr.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80277
80278,Museu Municipal Manir Haddad,PÚBLICA – Municipal,Fechado,- NÃO INFORMADO -,- NÃO INFORMADO -,SP,Rancharia,http://www.rancharia.sp.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80278
80280,Museu de História da Medicina do Rio Grande do Sul,PRIVADA – Entidade Sindical,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",RS,Porto Alegre,http://www.muhm.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80280
80279,Museu Municipal Monsenhor Faria,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MG,Areado,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80279
80281,Memorial Estação Ferroviária Capão Bonito,PÚBLICA – Municipal,Fechado,Clássico/Tradicional,História,PR,Arapoti,http://www.arapoti.pr.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80281
80282,Museu da Colonização Guilherme Meyer,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,MT,Porto dos Gaúchos,http://www.portodosgauchos.mt.gov.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80282
80283,Museu de Arte de Ribeirão Preto Pedro Manuel Gismondi,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",SP,Ribeirão Preto,http://www.marp.ribeiraopreto.sp.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80283
80284,Memorial do Ensino Agrícola Superior da Bahia - Universidade Federal do Recôncavo da Bahia,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,BA,Cruz das Almas,http://www.ufrb.edu.br/memorial,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80284
80286,Museu de Arqueologia e Etnologia Professor Oswaldo Rodrigues Cabral - MArquE/UFSC,PÚBLICA – Federal,Fechado,Clássico/Tradicional,Antropologia e arqueologia,SC,Florianópolis,http://museu.ufsc.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80286
80287,Museu Histórico do Estado do Pará,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,PA,Belém (Pará),https://museudoestadodopara.wordpress.com/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80287
80288,"Memorial do Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte",PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,RN,Natal,http://www.ifrn.edu.br/campus/cidade-alta/memorial-do-ifrn,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80288
80289,Museu da Comunicação Rodolfo Martensen,PÚBLICA – Federal,Aberto,Clássico/Tradicional,Meios de comunicação e transporte,RS,Rio Grande,http://www.museudacomunicacao.furg.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80289
80290,Museu de Arqueologia de Itaipu,PÚBLICA – Federal,Aberto,Clássico/Tradicional,Antropologia e arqueologia,RJ,Niterói,http://museudearqueologiadeitaipu.museus.gov.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80290
80291,Museu de Ciências Naturais da Universidade Federal do Paraná,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",PR,Curitiba,www.mcn.ufpr.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80291
80292,Museu Regional de Caeté,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,MG,Caeté,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80292
80293,Museu do Observatório Astronômico da Universidade Federal do Rio Grande do Sul,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",RS,Porto Alegre,http://www.ufrgs.br/observatorio,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80293
80294,Museu da Justiça Militar da União - Superior Tribunal Militar,PÚBLICA – Federal,Aberto,Clássico/Tradicional,Defesa e segurança pública,DF,Brasília,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80294
80295,Museu Virtual Rio Memórias,PRIVADA – Associação,Aberto,Virtual,História,RJ,Rio de Janeiro,https://riomemorias.com.br/,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80295
80296,Museu do Homem do Nordeste,PÚBLICA – Federal,Aberto,Clássico/Tradicional,Antropologia e arqueologia,PE,Recife,http://fundarj.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80296
80297,Centro de Ciências e Planetário do Pará - Universidade do Estado do Pará,PÚBLICA – Estadual/Distrital,Aberto,"Jardim zoológico, botânico, herbário, oceanário ou planetário","Ciências exatas, da terra, biológicas e da saúde",PA,Belém (Pará),www.planetario.uepa.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80297
80298,Observatório Sismológico - Mostra de Sismologia,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",DF,Brasília,http://www.obsis.unb.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80298
80299,Museu Virtual da Faculdade de Medicina da Universidade Federal do Rio de Janeiro,PÚBLICA – Federal,Aberto,Virtual,"Ciências exatas, da terra, biológicas e da saúde",RJ,Rio de Janeiro,http://www.museuvirtual.medicina.ufrj.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80299
80300,Museu de Ciências Nucleares - Universidade Federal de Pernambuco,PÚBLICA – Federal,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",PE,Recife,https://museunuclear.com,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80300
80301,Museu da Cultura Popular Paraibana,PÚBLICA – Federal,Aberto,Clássico/Tradicional,História,PB,João Pessoa,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80301
80302,Centro de Documentação Histórica do Brasil Pesquisa da 2ª Guerra Mundial de 1939 à 1945 Altamira Pereira Valadares Cap. Ref. Enfermeira da Feb,PÚBLICA – Municipal,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,SP,Batatais,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80302
80303,Museu Vivo Olho do Tempo,PRIVADA – Associação,Aberto,Clássico/Tradicional,"Educação, esporte e lazer",PB,João Pessoa,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80303
80304,Museu Histórico e Cultural Doutor Fernando José Freire de Andrade,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,História,SP,Monte Alto,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80304
80305,Estação Central Capiba - Museu do Trem do Recife,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,Meios de comunicação e transporte,PE,Recife,http://www.cultura.pe.gov.br/museudotrem,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80305
80306,Centro Regional de Arqueologia Ambiental Mario Neme,PÚBLICA – Estadual/Distrital,Aberto,- NÃO INFORMADO -,- NÃO INFORMADO -,SP,Piraju,http://www.mae.usp.br/regionais.htm,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80306
80308,Museu Agnano de Moura Monteiro Lopes - Tribunal de Justiça do Estado do Pará,PÚBLICA – Estadual/Distrital,Aberto,Clássico/Tradicional,História,PA,Belém (Pará),https://www.tjpa.jus.pr,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80308
80309,Polo Astronômico Casimiro Montenegro Filho,PRIVADA – Fundação,Fechado,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",PR,Foz do Iguaçu,https://www.turismoitaipu.com.br/atracoes/polo-astronomico,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80309
80310,Memorial J. Borges,PRIVADA – Não informada,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",PE,Bezerros,http://www.memorialpernambuco.com.br/memorial/111artesanato/jborges.htm,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80310
80311,Museu de Arte de Londrina,PÚBLICA – Municipal,Aberto,Clássico/Tradicional,"Artes, arquitetura e linguística",PR,Londrina,http://www.londrina.pr.gov.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80311
80312,Associação Parcel Centro de Educação Ambiental e Museu Marinho Didático Itinerante,PRIVADA – Associação,Aberto,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",SP,Santos,http://www.parcel.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80312
80313,Zoológico Bosque Guarani,PÚBLICA – Municipal,Aberto,"Jardim zoológico, botânico, herbário, oceanário ou planetário",- NÃO INFORMADO -,PR,Foz do Iguaçu,,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80313
80314,"Museu Ovídio Antônio Pires - Instituto Cultural, Científico e Ecológico Ovídio Antônio Pires",PRIVADA – Não informada,Fechado,Clássico/Tradicional,"Ciências exatas, da terra, biológicas e da saúde",MG,Arantina,http://www.institutoovidioapires.org.br,https://cadastro.museus.gov.br/?post_type=tnc_col_208_item&p=80314
